2024-09-06 12:58,SUPER EARTH,169,Humans
2024-09-06 12:58,KLEN DAHTH II,0,Humans
2024-09-06 12:58,PATHFINDER V,0,Humans
2024-09-06 12:58,WIDOW'S HARBOR,0,Humans
2024-09-06 12:58,NEW HAVEN,0,Humans
2024-09-06 12:58,PILEN V,0,Humans
2024-09-06 12:58,HYDROFALL PRIME,0,Humans
2024-09-06 12:58,ZEA RUGOSIA,0,Humans
2024-09-06 12:58,DARROWSPORT,0,Humans
2024-09-06 12:58,FORNSKOGUR II,0,Humans
2024-09-06 12:58,MIDASBURG,0,Humans
2024-09-06 12:58,CERBERUS IIIc,0,Humans
2024-09-06 12:58,PROSPERITY FALLS,0,Humans
2024-09-06 12:58,OKUL VI,0,Humans
2024-09-06 12:58,MARTYR'S BAY,0,Humans
2024-09-06 12:58,FREEDOM PEAK,0,Humans
2024-09-06 12:58,FORT UNION,0,Humans
2024-09-06 12:58,KELVINOR,0,Humans
2024-09-06 12:58,WRAITH,0,Humans
2024-09-06 12:58,IGLA,0,Humans
2024-09-06 12:58,NEW KIRUNA,0,Humans
2024-09-06 12:58,FORT JUSTICE,0,Humans
2024-09-06 12:58,ZEGEMA PARADISE,0,Humans
2024-09-06 12:58,PROVIDENCE,0,Humans
2024-09-06 12:58,PRIMORDIA,0,Humans
2024-09-06 12:58,SULFURA,0,Humans
2024-09-06 12:58,NUBLARIA I,0,Humans
2024-09-06 12:58,KRAKATWO,0,Humans
2024-09-06 12:58,VOLTERRA,0,Humans
2024-09-06 12:58,CRUCIBLE,0,Humans
2024-09-06 12:58,VEIL,0,Humans
2024-09-06 12:58,MARRE IV,0,Humans
2024-09-06 12:58,FORT SANCTUARY,0,Humans
2024-09-06 12:58,SEYSHEL BEACH,0,Humans
2024-09-06 12:58,HELLMIRE,8,Terminids
2024-09-06 12:58,EFFLUVIA,0,Humans
2024-09-06 12:58,SOLGHAST,0,Humans
2024-09-06 12:58,DILUVIA,0,Humans
2024-09-06 12:58,VIRIDIA PRIME,0,Humans
2024-09-06 12:58,OBARI,0,Humans
2024-09-06 12:58,MYRADESH,0,Humans
2024-09-06 12:58,ATRAMA,0,Humans
2024-09-06 12:58,EMERIA,0,Humans
2024-09-06 12:58,BARABOS,0,Humans
2024-09-06 12:58,FENMIRE,0,Humans
2024-09-06 12:58,MASTIA,1174,Automaton
2024-09-06 12:58,SHALLUS,0,Humans
2024-09-06 12:58,KRAKABOS,0,Humans
2024-09-06 12:58,IRIDICA,0,Humans
2024-09-06 12:58,AZTERRA,0,Humans
2024-09-06 12:58,AZUR SECUNDUS,0,Terminids
2024-09-06 12:58,IVIS,0,Humans
2024-09-06 12:58,SLIF,0,Humans
2024-09-06 12:58,CARAMOOR,0,Humans
2024-09-06 12:58,KHARST,0,Humans
2024-09-06 12:58,EUKORIA,0,Humans
2024-09-06 12:58,MYRIUM,0,Humans
2024-09-06 12:58,KERTH SECUNDUS,0,Humans
2024-09-06 12:58,PARSH,0,Humans
2024-09-06 12:58,REAF,0,Humans
2024-09-06 12:58,IRULTA,0,Humans
2024-09-06 12:58,EMORATH,0,Humans
2024-09-06 12:58,ILDUNA PRIME,0,Humans
2024-09-06 12:58,MAW,0,Humans
2024-09-06 12:58,MERIDIA,43,Humans
2024-09-06 12:58,BOREA,0,Humans
2024-09-06 12:58,CURIA,20,Humans
2024-09-06 12:58,TARSH,575,Automaton
2024-09-06 12:58,SHELT,9460,Humans
2024-09-06 12:58,IMBER,0,Humans
2024-09-06 12:58,BLISTICA,0,Humans
2024-09-06 12:58,RATCH,0,Humans
2024-09-06 12:58,JULHEIM,0,Humans
2024-09-06 12:58,VALGAARD,0,Humans
2024-09-06 12:58,ARKTURUS,0,Humans
2024-09-06 12:58,ESKER,14,Humans
2024-09-06 12:58,TERREK,0,Humans
2024-09-06 12:58,CIRRUS,0,Humans
2024-09-06 12:58,CRIMSICA,26,Humans
2024-09-06 12:58,HEETH,2,Humans
2024-09-06 12:58,VELD,0,Humans
2024-09-06 12:58,ALTA V,0,Humans
2024-09-06 12:58,URSICA XI,0,Humans
2024-09-06 12:58,INARI,0,Humans
2024-09-06 12:58,SKAASH,0,Humans
2024-09-06 12:58,MORADESH,0,Humans
2024-09-06 12:58,RASP,0,Humans
2024-09-06 12:58,BASHYR,0,Humans
2024-09-06 12:58,REGNUS,0,Humans
2024-09-06 12:58,MOG,0,Humans
2024-09-06 12:58,VALMOX,0,Humans
2024-09-06 12:58,IRO,0,Humans
2024-09-06 12:58,GRAFMERE,0,Humans
2024-09-06 12:58,NEW STOCKHOLM,0,Humans
2024-09-06 12:58,OASIS,0,Humans
2024-09-06 12:58,GENESIS PRIME,0,Humans
2024-09-06 12:58,OUTPOST 32,0,Humans
2024-09-06 12:58,CALYPSO,0,Humans
2024-09-06 12:58,ELYSIAN MEADOWS,0,Humans
2024-09-06 12:58,ALDERIDGE COVE,0,Humans
2024-09-06 12:58,TRANDOR,2116,Terminids
2024-09-06 12:58,EAST IRIDIUM TRADING BAY,0,Humans
2024-09-06 12:58,LIBERTY RIDGE,0,Humans
2024-09-06 12:58,BALDRICK PRIME,0,Humans
2024-09-06 12:58,THE WEIR,0,Humans
2024-09-06 12:58,KUPER,0,Humans
2024-09-06 12:58,OSLO STATION,0,Humans
2024-09-06 12:58,PÖPLI IX,0,Humans
2024-09-06 12:58,GUNVALD,0,Humans
2024-09-06 12:58,DOLPH,0,Humans
2024-09-06 12:58,BEKVAM III,0,Humans
2024-09-06 12:58,DUMA TYR,0,Humans
2024-09-06 12:58,VERNEN WELLS,25,Humans
2024-09-06 12:58,AESIR PASS,35,Humans
2024-09-06 12:58,AURORA BAY,0,Automaton
2024-09-06 12:58,PENTA,0,Automaton
2024-09-06 12:58,GAELLIVARE,2072,Humans
2024-09-06 12:58,VOG-SOJOTH,0,Humans
2024-09-06 12:58,KIRRIK,0,Humans
2024-09-06 12:58,MORTAX PRIME,0,Humans
2024-09-06 12:58,WILFORD STATION,0,Humans
2024-09-06 12:58,PIONEER II,0,Humans
2024-09-06 12:58,ERSON SANDS,21,Terminids
2024-09-06 12:58,SOCORRO III,3,Humans
2024-09-06 12:58,BORE ROCK,2,Humans
2024-09-06 12:58,FENRIR III,39,Humans
2024-09-06 12:58,TURING,2,Humans
2024-09-06 12:58,ANGEL'S VENTURE,5,Humans
2024-09-06 12:58,DARIUS II,0,Humans
2024-09-06 12:58,ACAMAR IV,17,Humans
2024-09-06 12:58,ACHERNAR SECUNDUS,0,Humans
2024-09-06 12:58,ACHIRD III,0,Humans
2024-09-06 12:58,ACRAB XI,0,Humans
2024-09-06 12:58,ACRUX IX,0,Humans
2024-09-06 12:58,ACUBENS PRIME,0,Humans
2024-09-06 12:58,ADHARA,0,Humans
2024-09-06 12:58,AFOYAY BAY,0,Humans
2024-09-06 12:58,AIN-5,0,Humans
2024-09-06 12:58,ALAIRT III,0,Humans
2024-09-06 12:58,ALAMAK VII,0,Humans
2024-09-06 12:58,ALARAPH,0,Humans
2024-09-06 12:58,ALATHFAR XI,0,Humans
2024-09-06 12:58,ANDAR,0,Humans
2024-09-06 12:58,ASPEROTH PRIME,0,Humans
2024-09-06 12:58,BELLATRIX,0,Humans
2024-09-06 12:58,BOTEIN,0,Humans
2024-09-06 12:58,OSUPSAM,0,Humans
2024-09-06 12:58,BRINK-2,0,Humans
2024-09-06 12:58,BUNDA SECUNDUS,0,Humans
2024-09-06 12:58,CANOPUS,0,Humans
2024-09-06 12:58,CAPH,0,Humans
2024-09-06 12:58,CASTOR,0,Humans
2024-09-06 12:58,DURGEN,1,Humans
2024-09-06 12:58,DRAUPNIR,1,Humans
2024-09-06 12:58,MORT,1,Humans
2024-09-06 12:58,INGMAR,2,Humans
2024-09-06 12:58,CHARBAL-VII,4,Humans
2024-09-06 12:58,CHARON PRIME,0,Humans
2024-09-06 12:58,CHOEPESSA IV,1,Humans
2024-09-06 12:58,CHOOHE,72,Automaton
2024-09-06 12:58,CHORT BAY,0,Automaton
2024-09-06 12:58,CLAORELL,0,Humans
2024-09-06 12:58,CLASA,0,Humans
2024-09-06 12:58,DEMIURG,0,Humans
2024-09-06 12:58,DENEB SECUNDUS,0,Humans
2024-09-06 12:58,ELECTRA BAY,0,Humans
2024-09-06 12:58,ENULIALE,0,Terminids
2024-09-06 12:58,EPSILON PHOENCIS VI,0,Terminids
2024-09-06 12:58,ERATA PRIME,8,Humans
2024-09-06 12:58,ESTANU,10,Humans
2024-09-06 12:58,FORI PRIME,9,Terminids
2024-09-06 12:58,GACRUX,1693,Terminids
2024-09-06 12:58,GAR HAREN,0,Humans
2024-09-06 12:58,GATRIA,170,Humans
2024-09-06 12:58,GEMMA,0,Humans
2024-09-06 12:58,GRAND ERRANT,0,Humans
2024-09-06 12:58,HADAR,0,Humans
2024-09-06 12:58,HAKA,0,Humans
2024-09-06 12:58,HALDUS,0,Humans
2024-09-06 12:58,HALIES PORT,0,Humans
2024-09-06 12:58,HERTHON SECUNDUS,0,Humans
2024-09-06 12:58,HESOE PRIME,0,Humans
2024-09-06 12:58,HEZE BAY,0,Humans
2024-09-06 12:58,HORT,0,Humans
2024-09-06 12:58,HYDROBIUS,0,Humans
2024-09-06 12:58,KARLIA,0,Humans
2024-09-06 12:58,KEID,0,Humans
2024-09-06 12:58,KHANDARK,0,Humans
2024-09-06 12:58,KLAKA 5,0,Humans
2024-09-06 12:58,KNETH PORT,0,Humans
2024-09-06 12:58,KRAZ,0,Humans
2024-09-06 12:58,KUMA,0,Humans
2024-09-06 12:58,LASTOFE,0,Humans
2024-09-06 12:58,LENG SECUNDUS,0,Humans
2024-09-06 12:58,LESATH,334,Automaton
2024-09-06 12:58,MAIA,0,Humans
2024-09-06 12:58,MALEVELON CREEK,0,Humans
2024-09-06 12:58,MANTES,1,Humans
2024-09-06 12:58,MARFARK,3,Humans
2024-09-06 12:58,MARTALE,0,Humans
2024-09-06 12:58,MATAR BAY,4,Humans
2024-09-06 12:58,MEISSA,0,Humans
2024-09-06 12:58,MEKBUDA,0,Automaton
2024-09-06 12:58,MENKENT,127,Automaton
2024-09-06 12:58,MERAK,0,Automaton
2024-09-06 12:58,MERGA IV,0,Automaton
2024-09-06 12:58,MINCHIR,0,Humans
2024-09-06 12:58,MINTORIA,0,Humans
2024-09-06 12:58,MORDIA 9,0,Humans
2024-09-06 12:58,NABATEA SECUNDUS,0,Terminids
2024-09-06 12:58,NAVI VII,0,Terminids
2024-09-06 12:58,NIVEL 43,11,Terminids
2024-09-06 12:58,OSHAUNE,4,Terminids
